"","method","TP","TN","FP","FN","f1","matthews","class-wise","auc","observed_over_baseline","best_model"
"38","KNN.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 3"
"39","KNN.pc.uni.16","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"40","KNN.pc.uni.16","4","0","0","0","1","1",NA,NA,NA,"k: 1"
"41","KNN.pc.uni.16","3","1","1","1","0.75","-0.25",NA,NA,NA,"k: 1"
"42","KNN.pc.uni.16","4","0","0","0","1","1",NA,NA,NA,"k: 3"
"43","KNN.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"44","KNN.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"k: 1"
"45","KNN.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"k: 3"
"46","KNN.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"47","KNN.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"k: 1"
"48","KNN.pc.uni.18","3","1","1","1","0.75","-0.25",NA,NA,NA,"k: 1"
"49","KNN.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"k: 3"
"50","KNN.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 2"
"51","KNN.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 1"
"52","KNN.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 3"
"53","KNN.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 2"
"54","KNN.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 1"
"55","KNN.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 1"
"56","KNN.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 3"
"57","KNN.pc.uni.20","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"58","KNN.pc.uni.20","4","0","0","0","1","1",NA,NA,NA,"k: 1"
"59","KNN.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 3"
"60","KNN.pc.uni.20","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"61","KNN.pc.uni.20","4","0","0","0","1","1",NA,NA,NA,"k: 1"
"62","KNN.pc.uni.20","3","1","1","1","0.75","-0.25",NA,NA,NA,"k: 1"
"63","KNN.pc.uni.20","4","0","0","0","1","1",NA,NA,NA,"k: 3"
"64","KNN.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 2"
"65","KNN.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 1"
"66","KNN.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 3"
"67","KNN.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 2"
"68","KNN.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 1"
"69","KNN.pc.uni.4","3","1","1","1","0.75","-0.25",NA,NA,NA,"k: 1"
"70","KNN.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 3"
"71","KNN.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"72","KNN.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 1"
"73","KNN.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"k: 3"
"74","KNN.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"75","KNN.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"k: 1"
"76","KNN.pc.uni.6","3","1","1","1","0.75","-0.25",NA,NA,NA,"k: 1"
"77","KNN.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"k: 3"
"78","KNN.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"79","KNN.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"k: 1"
"80","KNN.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"k: 3"
"81","KNN.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"82","KNN.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"k: 1"
"83","KNN.pc.uni.8","3","1","1","1","0.75","-0.25",NA,NA,NA,"k: 1"
"84","KNN.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"k: 3"
"85","KNN.unifrac","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"86","KNN.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 1"
"87","KNN.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"k: 3"
"88","KNN.unifrac","4","0","0","0","1","1",NA,NA,NA,"k: 2"
"89","KNN.unifrac","4","0","0","0","1","1",NA,NA,NA,"k: 1"
"90","KNN.unifrac","2","2","1","2","0.571428571428572","-0.408248290463863",NA,NA,NA,"k: 1"
"91","KNN.unifrac","4","0","0","0","1","1",NA,NA,NA,"k: 3"
"92","RF.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"93","RF.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"94","RF.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"95","RF.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"96","RF.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"97","RF.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"98","RF.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"99","RF.l2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"100","RF.l2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"101","RF.l2","4","0","0","0","1","1",NA,NA,NA,""
"102","RF.l2","4","0","0","0","1","1",NA,NA,NA,""
"103","RF.l2","4","0","0","0","1","1",NA,NA,NA,""
"104","RF.l2","4","0","0","0","1","1",NA,NA,NA,""
"105","RF.l2","4","0","0","0","1","1",NA,NA,NA,""
"106","RF.otu","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"107","RF.otu","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"108","RF.otu","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"109","RF.otu","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"110","RF.otu","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"111","RF.otu","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"112","RF.otu","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"113","RF.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"114","RF.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"115","RF.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"116","RF.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"117","RF.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"118","RF.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"119","RF.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"120","RF.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"121","RF.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"122","RF.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"123","RF.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"124","RF.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"125","RF.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"126","RF.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"127","RF.pc.uni.14","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"128","RF.pc.uni.14","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"129","RF.pc.uni.14","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"130","RF.pc.uni.14","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"131","RF.pc.uni.14","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"132","RF.pc.uni.14","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"133","RF.pc.uni.14","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"134","RF.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"135","RF.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"136","RF.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"137","RF.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"138","RF.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"139","RF.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"140","RF.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"141","RF.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"142","RF.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"143","RF.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"144","RF.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"145","RF.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"146","RF.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"147","RF.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"148","RF.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"149","RF.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"150","RF.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"151","RF.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"152","RF.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"153","RF.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"154","RF.pc.uni.2","3","1","1","1","0.75","-0.25",NA,NA,NA,""
"155","RF.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"156","RF.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"157","RF.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"158","RF.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"159","RF.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"160","RF.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"161","RF.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"162","RF.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"163","RF.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"164","RF.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"165","RF.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"166","RF.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"167","RF.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"168","RF.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"169","RF.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"170","RF.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"171","RF.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"172","RF.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"173","RF.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"174","RF.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"175","RF.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"176","RF.pc.uni.8","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"177","RF.pc.uni.8","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"178","RF.pc.uni.8","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"179","RF.pc.uni.8","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"180","RF.pc.uni.8","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"181","RF.pc.uni.8","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"182","RF.pc.uni.8","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"183","RF.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"184","RF.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"185","RF.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"186","RF.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"187","RF.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"188","RF.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"189","RF.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,""
"190","SVM.bc","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"191","SVM.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 1"
"192","SVM.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"193","SVM.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 1"
"194","SVM.bc","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 2"
"195","SVM.bc","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"196","SVM.bc","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"197","SVM.l2","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"198","SVM.l2","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"199","SVM.l2","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"200","SVM.l2","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"201","SVM.l2","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"202","SVM.l2","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"203","SVM.l2","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"204","SVM.pc.uni.10","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"205","SVM.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"206","SVM.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"207","SVM.pc.uni.10","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"208","SVM.pc.uni.10","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"209","SVM.pc.uni.10","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"210","SVM.pc.uni.10","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"211","SVM.pc.uni.12","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"212","SVM.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"213","SVM.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"214","SVM.pc.uni.12","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"215","SVM.pc.uni.12","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"216","SVM.pc.uni.12","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"217","SVM.pc.uni.12","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"218","SVM.pc.uni.14","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"219","SVM.pc.uni.14","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"220","SVM.pc.uni.14","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"221","SVM.pc.uni.14","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"222","SVM.pc.uni.14","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"223","SVM.pc.uni.14","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"224","SVM.pc.uni.14","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"225","SVM.pc.uni.16","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"226","SVM.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"227","SVM.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"228","SVM.pc.uni.16","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"229","SVM.pc.uni.16","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"230","SVM.pc.uni.16","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"231","SVM.pc.uni.16","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"232","SVM.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"233","SVM.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"234","SVM.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"235","SVM.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"236","SVM.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"237","SVM.pc.uni.18","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"238","SVM.pc.uni.18","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"239","SVM.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"240","SVM.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"241","SVM.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"242","SVM.pc.uni.2","3","1","0","1","0.857142857142857","0.612372435695795",NA,NA,NA,"kernel: vanilladot C: 1"
"243","SVM.pc.uni.2","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"244","SVM.pc.uni.2","3","1","1","1","0.75","-0.25",NA,NA,NA,"kernel: vanilladot C: 0.5"
"245","SVM.pc.uni.2","3","1","0","1","0.857142857142857","0.612372435695795",NA,NA,NA,"kernel: vanilladot C: 1"
"246","SVM.pc.uni.20","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"247","SVM.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"248","SVM.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"249","SVM.pc.uni.20","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"250","SVM.pc.uni.20","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"251","SVM.pc.uni.20","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"252","SVM.pc.uni.20","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"253","SVM.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"254","SVM.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"255","SVM.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"256","SVM.pc.uni.4","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"257","SVM.pc.uni.4","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"258","SVM.pc.uni.4","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"259","SVM.pc.uni.4","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"260","SVM.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"261","SVM.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"262","SVM.pc.uni.6","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"263","SVM.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"264","SVM.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"265","SVM.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"266","SVM.pc.uni.6","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"267","SVM.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"268","SVM.pc.uni.8","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"269","SVM.pc.uni.8","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"270","SVM.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"271","SVM.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"272","SVM.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"273","SVM.pc.uni.8","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"274","SVM.unifrac","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"275","SVM.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.5"
"276","SVM.unifrac","4","0","1","0","0.888888888888889","NaN",NA,NA,NA,"kernel: vanilladot C: 0.25"
"277","SVM.unifrac","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
"278","SVM.unifrac","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.25"
"279","SVM.unifrac","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 0.5"
"280","SVM.unifrac","4","0","0","0","1","1",NA,NA,NA,"kernel: vanilladot C: 1"
