#Constructed from biom file
"551431"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"4393540"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
"523051"	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
"300491"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"4339145"	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4339144"	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"230933"	0	1	0	0	0	0	5	1	0	0	9	0	0	0	0	0	1	2	45	0	0	0	0	0	0	0	4	0
"555547"	6	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	3	0	0	0	0	0	0	2	0	0
"230421"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"4454531"	4	1	228	124	2	9	32	2	18	0	0	41	4	3	0	2094	115	656	5	26	2166	0	100	0	13	13	0	143
"306633"	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	6	24	0	0
"4427459"	1	66	0	1155	0	0	80	90	0	49	3	146	0	213	0	16	513	0	0	0	0	0	53	61	15	0	114	0
"592925"	0	73	0	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	41	0	0	0	0	0	87	0	0	0
"4364222"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"3044876"	0	0	44	0	2	0	0	1	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"337212"	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	12	0	0	0	0	0	0	0
"194101"	1	18	7	5	1	0	0	0	0	0	0	0	0	0	0	42	0	2	25	194	0	1	0	5	0	0	0	0
"731422"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"194104"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"194106"	7	1	0	1	0	0	0	2	0	0	7	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
"173810"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"3754926"	4	0	0	0	0	0	0	2	0	1	0	0	2	1	2	0	0	0	0	0	0	2	1	1	0	4	0	0
"766563"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"4388068"	0	5	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3768971"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
"215231"	1	0	0	0	5	0	0	2	0	0	1	0	0	0	1	0	0	0	0	8	0	0	4	1	0	1	2	0
"4392183"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
"2996838"	0	0	0	0	0	0	0	1	1	4	0	1	0	3	3	0	1	0	0	0	0	2	0	0	0	0	0	0
"1107652"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
"167609"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10	0	0	0	0	0	0
"535707"	43	20	149	144	38	722	0	404	0	42	33	354	0	27	199	0	486	512	212	788	0	292	849	6	28	293	94	4
"314853"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0
"176785"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0
"207994"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0
"289257"	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"806030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"43051"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
"193572"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"199054"	9	0	0	6	0	0	0	0	29	0	0	0	0	0	2	3	2	0	0	0	0	0	0	1	0	4	0	0
"1945397"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"128297"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3117556"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	2	0
"298394"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"4414488"	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0
"4431292"	2	2	0	4	0	0	1	0	0	5	0	24	0	0	7	0	0	0	39	0	0	0	7	3	0	0	2	0
"191687"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"309696"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"62513"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"191683"	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0
"311950"	0	56	0	0	0	0	204	0	0	0	1	0	0	1	8	0	0	0	62	0	0	1	184	21	1	0	0	0
"176062"	78	47	1	128	0	0	0	1	29	65	27	0	0	0	0	1	0	50	105	20	4	10	18	21	0	54	30	0
"2309802"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
"524318"	0	7	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1654480"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"184991"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2851803"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
"1712722"	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"191043"	1	4	0	3	0	0	0	2	0	0	1	0	0	2	0	0	9	0	18	0	0	0	4	0	0	0	2	0
"194033"	1	2	0	17	0	0	6	1	0	11	0	9	0	0	0	0	8	0	11	0	0	0	105	0	0	0	2	0
"1624030"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"310028"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"4328550"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"1646183"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0
"185667"	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"195203"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
"190526"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"193037"	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"678717"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"586517"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
"1757845"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4398453"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
"4332717"	0	0	0	0	0	0	0	0	0	0	0	0	33	2	5	0	0	0	0	0	0	0	0	0	3	0	0	0
"4345516"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
"1028632"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"3755854"	24	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	4	113	0	0	0	0	0	0	0	0	0
"564320"	0	0	0	0	0	0	2	0	0	2	3	0	0	0	2	0	0	2	7	0	0	0	0	0	0	0	10	0
"295144"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0
"408604"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"198494"	3	3	0	0	2	0	0	0	0	0	19	5	0	0	0	0	1	0	11	0	0	4	5	0	0	0	26	0
"321693"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
"4320317"	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1	0	0	1	0	0	0	28	2	0	0
"791348"	12	0	0	21	0	0	0	2	0	20	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2781880"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"176664"	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	2
"194320"	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"176666"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"194322"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"194326"	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"199301"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4331364"	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
"192424"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0
"176468"	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0
"4331360"	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"113773"	0	0	7	0	10	0	0	0	3	0	0	0	15	4	0	0	0	0	0	0	10	0	0	0	4	0	0	10
"173945"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"586208"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"1920110"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1017827"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"179637"	1	1	0	2	0	0	2	0	0	3	1	13	0	1	1	0	0	2	5	2	0	2	0	1	0	0	6	0
"168260"	32	2	5	31	0	0	5	0	6	17	6	25	0	1	6	7	10	21	36	12	0	85	0	2	178	0	40	39
"2855173"	19	7	0	4	122	603	3	48	1	21	17	2	0	7	12	188	4	4	40	6	25	0	2	8	1	120	34	284
"364179"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	302	0
"1104908"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"3472078"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"299281"	0	22	0	44	0	0	0	1	0	18	0	0	0	0	0	0	0	0	2	182	0	0	0	0	0	1	0	0
"187404"	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20	0
"865671"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"303686"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1099710"	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"194258"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	0	0	0
"188966"	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1
"158771"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"321743"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"198542"	0	3	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	4	0	0	0
"176203"	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
"316521"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
"808306"	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"193919"	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4442508"	1	0	0	1	2	0	0	10	0	0	5	0	0	0	0	2	0	0	5	0	0	0	0	2	0	53	4	0
"296420"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"4309033"	0	0	0	0	0	0	0	0	19	0	0	0	0	0	4	0	0	0	2	2	0	0	0	0	1	0	0	0
"4380886"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"648312"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4015269"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0
"569073"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
"1764594"	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"4390211"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4477017"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"4376649"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"213813"	0	10	0	0	0	0	1214	0	0	0	0	0	0	0	0	0	0	0	105	0	0	6	65	6	2	0	0	0
"300811"	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
"329112"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"368490"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"234421"	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	11	10	0
"197675"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"630649"	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"540079"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"587103"	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
"4413581"	0	14	0	0	0	0	0	0	0	0	4	4	0	0	4	0	0	0	6	0	0	0	0	2	0	0	8	0
"316415"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"4438999"	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"4458758"	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"158979"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	5	18	0
"495095"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1726408"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"175642"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"4414476"	0	31	0	49	0	0	14	0	6	2	14	0	0	2	0	4	0	2	135	4	0	4	3	0	4	0	8	0
"529979"	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
"327997"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
"4385326"	21	0	0	2	0	0	0	7	0	1	0	23	0	0	0	0	0	2	0	4	0	0	3	6	0	0	0	0
"2089068"	3	0	0	3	0	0	1	0	0	1	1	1	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0
"183855"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
"4468384"	0	25	3	3	37	0	0	0	1	354	0	16	0	2	28	5	26	8	10	0	0	18	0	130	0	0	4	0
"205934"	6	0	1	0	0	0	0	0	0	0	0	2	0	5	1	1	2	0	2	2	0	8	0	0	2	0	2	0
"351135"	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
"197112"	0	2	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"316675"	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3467750"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0
"4435225"	9	0	0	8	2	0	2	0	0	9	0	6	0	3	4	2	2	0	22	0	0	0	0	0	42	0	0	0
"178852"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"180993"	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	3	2	0	0	0	11	0	1	4	0	0	0
"194487"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
"193171"	4	2	0	0	0	0	0	0	0	4	1	0	0	0	6	1	1	0	8	0	0	0	2	13	0	0	4	0
"4421273"	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4394977"	5	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"174270"	17	18	0	624	0	0	0	0	14	305	9	33	0	4	2	10	26	33	201	40	0	7	16	118	0	0	452	0
"174683"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"847711"	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
"186723"	6	0	0	14	0	0	2	0	0	4	0	0	0	4	0	0	7	1	2	0	0	7	0	0	0	0	18	0
"183532"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
"4296764"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"347628"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0
"3747551"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"585756"	0	18	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2256425"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0
"341953"	0	0	0	12	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"188348"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"76547"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"197207"	0	1	1	0	1	0	0	0	2	40	0	3	9	0	0	2	0	0	0	0	0	1	0	0	1	20	0	0
"745960"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"193219"	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"522338"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"197208"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"652245"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4410807"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
"4410804"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"2455488"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"107098"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
"299837"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"199368"	2	12	0	37	11	2	18	1	102	0	2	0	0	3	2	37	0	6	22	6	45	1	14	3	1	108	42	6
"183401"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1
"28218"	0	0	0	24	0	0	0	0	0	44	9	0	0	227	1	0	0	0	0	34	0	0	0	4	0	0	0	0
"207262"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
"338105"	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"174353"	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
