# Constructed from biom file
#OTU ID	C4.S.518169	C10.S.517995	C0258.T.517997	C0112.N.518001	32I9UAPQ.518112	C1.S.518137	C0268.N.518089	C0366.N.518094	C0308.N.518154	C0285.N.518084	C0245.T.518151	GQ6LSABJ.518010	BFJMKNMP.518102	C0318.N.518105	C0366.T.518172	C0333.T.518046	C0332.N.518027	MQE9ONGV.518038	GQ6LSNI6.518106	YOTV6NC8.518156	C0258.N.518014	C0275.N.518076	38U4VNBW.518090	C0334.T.518147	6G2KBASQ.517999	C0211.T.518096	C0133.T.518133	C0335.T.518115	82S3MNBY.518050	C0349.N.517989	C0240.N.518020	C0335.N.518107	59S9WNC6.518055	C0252.N.518016	MQETMNL4.518037	C0154.N.518002	C0374.N.518099	C0322.N.518165	UZ65XN27.518028	C0149.N.518039	C0198.N.518081	C0159.N.518042	C0294.N.517987	C0362.N.518069	C0133.N.518051	C0325.N.518109	QFHRSNIH.518116	C0315.N.518021	5TA9VN6K.518161	C0341.N.518101	G3UBQNDP.518121	C0271.N.518022	6G2KBNS6.518045	C0270.N.518041	C0371.N.518009	41E1KNBP.517985	C0241.N.518043	C0209.N.517984	C0211.N.518117	C0269.N.518130	C0394.N.518031	C0399.N.518011	C0355.N.518077	C0334.N.518066	C0195.N.518110	A8A34NCW.518023	C0388.N.518136	C0342.N.518068	G2OD5N55.518146	59S9WAIH.518013	C0198.T.518166	C0268.T.518114	C0269.T.518150	C0240.T.518052	C0285.T.518044	C0374.T.518127	C0399.T.518153	G2OD5ABL.518057	C0394.T.518064	HZIMMAM6.518095	5EKFOAO4.518164	C0349.T.518111	C0294.T.518134	KIXFRARY.518160	C0318.T.518140	C0315.T.518034	C0371.T.518139	C0186.T.518019	C0095.T.518141	A8A34AP9.518086	C0195.T.517986	TV28IANZ.518070	KIXFRNL2.518129	C0311.N.518124	C0212.N.518167	C0395.N.518054	XZ33PN7O.518030	R8J9ZNOW.518040	C0206.N.518065	C0230.N.517992	C0235.N.517993	C0095.N.518123	UEL2GN92.518058	C0256.N.518170	5EKFONB3.518125	LRQ9WN6C.518048	TV28INUO.518004	C0333.N.518126	OTGGZN5Y.518063	XBS5MNEH.518074	C0398.N.518152	C0186.N.518143	C0225.N.518047	UTWNWN3P.518012	C0282.N.518138	I7ROLN9P.518079	JIDZEAPD.518149	C0134.N.518072	G3UBQAJU.518060	C0252.T.518006	C0206.T.518053	XZ33PA3O.518135	C0311.T.518131	C0330.T.518035	C0159.T.518087	C0212.T.518155	XBS5MA8H.517990	C0395.T.518075	C0398.T.518092	YOTV6ASH.518142	C0330.N.518148	C0388.T.518015	C0134.T.517988	C0322.T.518018	C0225.T.518033	C0112.T.518024	C0355.T.518157	UZ65XAS5.518119	QFHRSAG2.518005	C0314.T.518025	C0325.T.518083	C0270.T.518163	C1.T.518120	C0230.T.518144	C0341.T.518113	MQE9OAS7.518008	C0362.T.518026	C0308.T.518162	8XBKGABK.517998	UTWNWANU.518168	C0241.T.518067	C0275.T.518032	UEL2GAPI.518173	OTGGZAZO.518108	C3.T.517994	LRQ9WAHA.518036	C0256.T.518080	C0235.T.518049	C0332.T.518017	MQETMAZC.518171	C0149.T.518132	C0245.N.518071	JIDZEN4J.518073	38U4VAHB.518100	82S3MAZ4.518145	BFJMKAKB.518159	C10.T.518056	C0378.N.518158	C0306.N.518003	C0344.N.518103	32I9UNA9.518098	C6.S.518082	C4.T.518118	R8J9ZAGC.518059	C0378.T.518104	C0344.T.518029	5TA9VAT9.518088	C0209.T.518128	C0154.T.518091	C0271.T.518078	C6.T.518061	C0282.T.518000	C0342.T.518093	HZIMMNL5.518062	C0306.T.518122	O436FAO8.518097	41E1KAMA.517991	O436FNP3.518007	8XBKGN9F.518085	C3.S.517996
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00186567164179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195618153365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00121506682868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__SJA-28;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195618153365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000195618153365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	0.0	0.000441696113074	8.95094880057e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000256871307475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124262193228	0.0	0.0	0.000165809981761	0.000748689792862	0.0	0.00105726872247	0.0	0.000162680982593	0.0	0.0	0.000163907556138	0.0	0.0	0.0	0.0	0.00575916230366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172765823779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016290726817	0.0	0.0	0.0	0.0	0.0	0.0	0.00580654298258	0.0	0.0	0.0	0.0	0.0	0.000221043324492	0.000252270433905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224567707164	0.0	0.0	0.0	0.0	0.0	0.0	0.000184945441095	0.00255885363357	0.0	0.0	0.0	0.00294117647059	0.000664893617021	0.0	0.0	0.00601782201134	0.0	0.0	0.0	0.0	0.0	0.0	0.00105797714769	0.000282406099972	0.000252972426006	0.0	0.0	0.0	0.000324991875203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286204922725	0.0	0.0	0.0	0.0	0.0	0.000128073770492	0.0	0.0	0.0	0.0	0.0	0.000494559841741	0.0	0.0	0.000247954376395	0.0	0.0	0.0	0.0	0.0	0.000360533589713	0.0	0.0	0.0	0.0107692307692	0.0	0.0	0.0	0.0	0.0	0.00233333333333	0.0	0.0	0.0	0.0	0.00065274151436	0.0014404609475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00159489633174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000128435653737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000297088532383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00572246065808	0.0	0.000252270433905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000255885363357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000211595429539	0.0	0.0	0.0	0.0	0.0	0.0	0.000168976005407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0555555555556	0.0	0.0	0.0	0.0	0.0	0.00244934313071	0.002457002457	0.0	0.0	0.0	0.0	0.00123304562269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000482858522453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000222667557337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.000195160031226	0.0	0.0	0.000422654268808	0.0	0.000781860828772	0.0	0.0	0.00021017234132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000546149645003	0.0	0.0	0.0	0.0	0.0	0.0	0.000425260472039	0.0	0.0	0.000371609067261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000250563768479	0.0	0.0	0.0	0.0	0.0	0.0	0.000143740117867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000891265597148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108695652174	0.0	0.0	0.0	0.0	0.0	0.0	0.00038240917782	0.0	0.0	0.00210084033613	0.0	0.0	0.000505305709955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000597371565114	0.000178157847853	0.000324991875203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162074554295	0.000255167134473	0.0	0.0	0.0	0.0	0.0	0.000734214390602	0.000494559841741	0.0	0.0	0.0	0.0	0.0	0.000599340725202	0.0	0.0	0.0	0.0	0.0555555555556	0.000257532835437	0.0	0.0	0.0	0.0	0.000222667557337	0.00737100737101	0.0	0.000306044376435	0.0	0.0	0.0	0.0	0.000160051216389	0.0	0.0	0.0	0.0	0.0	0.0	0.000430477830392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212765957447	0.0833333333333
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.000780640124902	0.0	0.0	0.00887573964497	0.0174386920981	0.0	0.0036075036075	0.000362976406534	0.00021017234132	0.000244051250763	0.00141279219111	0.000481231953802	0.00643776824034	0.000552384459584	0.000128982329421	0.003885003885	0.00436919716002	0.0	0.000115021854152	0.0223080976638	0.0	0.0	0.0134477162068	0.00191367212418	0.00259571706684	0.0	0.00297287253809	0.0	0.0	0.0	0.000165809981761	0.0	0.00505902192243	0.00810572687225	0.00316686967113	0.0	0.0	0.000834028356964	0.000327815112277	0.00461342666242	0.0	0.000177619893428	0.00276461295419	0.000523560209424	0.00613496932515	0.0	0.0157879490151	0.0	0.000337040781935	0.000500125031258	0.140190088255	0.0	0.0017248814144	0.000124766063631	0.000276052449965	0.00396080883886	0.000324780772978	0.000173792144595	0.0	0.0	0.00475341651812	0.000102030405061	0.00129982668977	0.000881057268722	0.000759878419453	0.000720149791157	0.0	0.0	0.0	0.0190225343869	0.00139470013947	0.0035765379113	0.000110521662246	0.00126135216953	0.0118586640852	0.00326086956522	0.000473933649289	0.0	0.00489168413697	0.000322962643988	0.0	0.000184604024368	0.00267686424474	0.000173460537728	0.000764331210191	0.0	0.00103903814754	0.0	0.00707427993936	0.000418877408545	0.0136798905609	0.10927279723	0.0326196292571	0.0055297500553	0.00166450896985	0.0342886386899	0.0	0.00493136078902	0.0	0.00686274509804	0.00731382978723	0.00114678899083	0.0	0.0	0.0	0.00137480666781	0.0460122699387	0.0	0.00168224299065	0.0	0.00550148116801	0.000847218299915	0.000758917278017	0.0	0.0	0.000178157847853	0.0	0.00135180804326	0.0696657294595	0.0265151515152	0.0	0.0	0.00269239398699	0.0	0.000231803430691	0.00746268656716	0.0	0.028371550719	0.275423728814	0.042689434365	0.0	0.00143102461362	0.00588768115942	0.00347222222222	0.00054784514244	0.0113452188006	0.00995151824445	0.016393442623	0.0565336463224	0.000323834196891	0.0	0.000281531531532	0.0	0.0163204747774	0.0	0.0	0.0	0.0	0.0986394557823	0.0010488462691	0.00218261185886	0.000476114902396	0.0	0.00944600459535	0.0	0.0	0.0	0.0248250959151	0.0202150537634	0.0024154589372	0.00467601870407	0.0	0.0	0.0293802601377	0.0	0.0	0.0	0.000261096605744	0.0014404609475	0.0	0.0112429731418	0.0142857142857	0.0013521344408	0.00804314048076	0.00114906507887	0.0	0.0108869676593	0.000980071871937	0.00135869565217	0.0	0.0082085948817	0.0	0.0	0.000313332288892	0.00277008310249	0.0	0.000570206699929	0.00384985563041	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.00117096018735	0.0017667844523	0.000805585392052	0.145815722739	0.00190735694823	0.00156372165754	0.00180375180375	0.0010889292196	0.0126103404792	0.00146430750458	0.00976110968405	0.00721847930703	0.577253218884	0.00294605045111	0.00103185863537	0.010878010878	0.00218459858001	0.000751597143931	0.00161030595813	0.0126471104866	0.000917262887544	0.0	0.0440528634361	0.00403997448437	0.0713822193381	0.000968054211036	0.000371609067261	0.0118049083566	0.000138255219135	0.000166750041688	0.00281876968994	0.0019965061143	0.0204468802698	0.0047577092511	0.00876979293544	0.0	0.00482864209163	0.0108423686405	0.0121291591542	0.00381800827235	0.00198356474922	0.000532859680284	0.0134281200632	0.00471204188482	0.00223089793642	0.00200451014783	0.0593858632677	0.000134589502019	0.00258397932817	0.00150037509377	0.10183299389	0.000157059839799	0.121891619951	0.000623830318153	0.000276052449965	0.00396080883886	0.0	0.0	0.000902798675895	0.00263157894737	0.0207961972668	0.00316294255688	0.000866551126516	0.00220264317181	0.00227963525836	0.00187238945701	0.0131709389605	0.00502806361085	0.00119784388101	0.0632133450395	0.00139470013947	0.0214592274678	0.000773651635721	0.00353178607467	0.0183930300097	0.00869565217391	0.00331753554502	0.0330653723646	0.0020964360587	0.00656690709441	0.0010237160894	0.00867638914528	0.0684512428298	0.0150910667823	0.000764331210191	0.0015756302521	0.000148434021078	0.00179654165731	0.00707427993936	0.00418877408545	0.00341997264022	0.185455944594	0.0297456531111	0.00110595001106	0.00258923617533	0.00946775844422	0.0213915298185	0.0117286418766	0.0175669740887	0.021568627451	0.0093085106383	0.00611620795107	0.0	0.0	0.000980804259493	0.00240591166867	0.0802265219443	0.000884329678104	0.00448598130841	0.90833599489	0.00423190859077	0.000564812199944	0.0	0.198139797069	0.00597371565114	0.0345626224835	0.279980500487	0.00439337614059	0.0165573258357	0.023569023569	0.0155153306243	0.0105132962276	0.00145838007628	0.00155440414508	0.00115901715345	0.00746268656716	0.896825396825	0.0120481927711	0.0338983050847	0.0234791889007	0.000825763831544	0.0128792215226	0.0	0.00462962962963	0.00018261504748	0.0745542949757	0.00331717274815	0.00217725409836	0.115023474178	0.000323834196891	0.00422654268808	0.000844594594595	0.00293685756241	0.0143422354105	0.000237529691211	0.113855563397	0.00347136126953	0.0122824974411	0.0102040816327	0.427929277794	0.005092761004	0.000476114902396	0.0	0.00485065100842	0.12962962963	0.0118465104301	0.00102564102564	0.0119611825773	0.0150537634409	0.00579710144928	0.019817412603	0.004914004914	0.016	0.0694720734507	0.0	0.392630241423	0.0	0.00313315926893	0.000320102432778	0.0	0.00593379138039	0.112807881773	0.00154529650377	0.00950552965908	0.014311083255	0.0	0.0497918667947	0.00457366873571	0.00135869565217	0.00425305688464	0.393529695799	0.0121506682868	0.0347624565469	0.0081466395112	0.00207756232687	0.000135814206166	0.000712758374911	0.259865255053	0.0	0.0416666666667
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00235934664247	0.0	0.0	0.0	0.0	0.0	0.000368256306389	0.000644911647104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000310655483069	0.0	0.0	0.0	0.0	0.0	0.000176211453744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000138026224983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011693171188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224567707164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026656004265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000505944852011	0.0	0.0	0.0	0.000162495937602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00169061707523	0.0	0.0	0.0	0.0	0.0	0.000247954376395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000333333333333	0.0	0.0	0.0	0.0	0.0	0.000160051216389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.343286494926	0.333480565371	0.260383100609	0.264158918005	0.176158038147	0.218530101642	0.405483405483	0.437023593466	0.391130727196	0.234045149481	0.121756999743	0.501443695861	0.0300429184549	0.290922482048	0.323487682188	0.282828282828	0.309120699072	0.334084930477	0.510351966874	0.307570700861	0.409099247844	0.191018880762	0.414328773476	0.41080161599	0.383192731992	0.324298160697	0.19137866964	0.338925132029	0.203373427347	0.354010338503	0.280053059194	0.415148490142	0.255902192243	0.3859030837	0.338855054811	0.397917683423	0.268990696031	0.419099249374	0.492050483527	0.231307667833	0.188155284783	0.256305506217	0.448657187994	0.276963350785	0.392916899052	0.302430468554	0.398464658169	0.333647375505	0.617346365577	0.352588147037	0.222335369993	0.477933092508	0.341957740405	0.259513412352	0.286128364389	0.302689180738	0.281584930172	0.350886339937	0.382184772796	0.293107769424	0.377005347594	0.340577492093	0.38431542461	0.373127753304	0.299392097264	0.453982428345	0.367086814899	0.403648269411	0.595927330805	0.28738659643	0.26359832636	0.184549356223	0.225685234306	0.32946518668	0.169651500484	0.291304347826	0.363981042654	0.475200970727	0.127882599581	0.281300462913	0.52755502474	0.227247553997	0.309751434034	0.586470078057	0.0657324840764	0.514180672269	0.190440849043	0.296429373456	0.275896917635	0.438145769338	0.166210670315	0.230473258946	0.259663744791	0.158150851582	0.239319400777	0.31934493347	0.487467588591	0.374383579901	0.163226467574	0.324509803922	0.226728723404	0.521406727829	0.613700851236	0.374030783474	0.544486478913	0.435813713697	0.222038697499	0.423593915812	0.422056074766	0.0025550942191	0.340668641557	0.333239197967	0.412598026815	0.172350620068	0.330346475508	0.468733297702	0.240331491713	0.328658330517	0.156201187129	0.147306397306	0.0469154045068	0.43351886209	0.0945703387929	0.165284974093	0.283727399166	0.257462686567	0.00529100529101	0.291877186164	0.135593220339	0.297758804696	0.225433526012	0.31825987407	0.197765700483	0.315972222222	0.219503287071	0.251215559157	0.216636897168	0.109375	0.365023474178	0.0110103626943	0.213440405748	0.124155405405	0.20778267254	0.177546983185	0.0285035629454	0.152669960009	0.0939747086536	0.28966223132	0.248299319728	0.203476176206	0.203346671517	0.100777654341	0.570604494652	0.188154199643	0.0185185185185	0.58408447077	0.204102564103	0.0167005190702	0.183225806452	0.240096618357	0.29013582721	0.250614250614	0.550666666667	0.370925784239	0.270545796738	0.0631088521813	0.263871763255	0.430939947781	0.304417413572	0.362085702399	0.130543410369	0.205418719212	0.27892601893	0.272735581757	0.0593335422543	0.420146362462	0.498398975344	0.174779483829	0.277173913043	0.398724082935	0.128440366972	0.222357229648	0.34067207416	0.395425348582	0.226454293629	0.176286839603	0.139272986458	0.271414821944	0.404255319149	0.0416666666667
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021017234132	0.0	0.0	0.000160410651267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000491722668415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000233863423761	0.0	0.0	0.0	0.0	0.0	0.000252270433905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000980392156863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00179211469534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00259067357513	0.0	0.0	0.0	0.0	0.0	0.0	0.00330305532618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000511770726714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00159489633174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
